"X","Y"
-51.7499999999994,-79.748084722635
-51.2500000000004,-79.748084722635
-50.75,-79.748084722635
-50.2499999999999,-79.748084722635
-29.7500000000009,-79.748084722635
-29.2499999999988,-79.748084722635
-28.7500000000006,-79.748084722635
-28.2500000000004,-79.748084722635
-27.7499999999997,-79.748084722635
-27.2499999999999,-79.748084722635
-26.7500000000005,-79.748084722635
-26.2499999999998,-79.748084722635
-25.75,-79.748084722635
-25.2499999999994,-79.748084722635
-24.7500000000004,-79.748084722635
-24.2499999999998,-79.748084722635
-23.7500000000002,-79.748084722635
-23.2500000000003,-79.748084722635
159.75,-79.748084722635
160.249999999999,-79.748084722635
-179.75,-79.2481847658867
-163.25,-79.2481847658867
-161.250000000001,-79.2481847658867
-160.75,-79.2481847658867
-160.25,-79.2481847658867
-159.75,-79.2481847658867
-153.249999999999,-79.2481847658867
-152.75,-79.2481847658867
-152.25,-79.2481847658867
-151.75,-79.2481847658867
-151.25,-79.2481847658867
-150.75,-79.2481847658867
-82.2500000000002,-79.2481847658867
-81.7499999999995,-79.2481847658867
-81.2500000000002,-79.2481847658867
-80.7499999999999,-79.2481847658867
-79.7500000000003,-79.2481847658867
-79.25,-79.2481847658867
-56.7500000000005,-79.2481847658867
-56.25,-79.2481847658867
-55.7499999999996,-79.2481847658867
-55.2500000000004,-79.2481847658867
-54.7499999999998,-79.2481847658867
-54.2500000000002,-79.2481847658867
-53.75,-79.2481847658867
-53.2499999999996,-79.2481847658867
-52.7500000000003,-79.2481847658867
-52.25,-79.2481847658867
-51.7499999999998,-79.2481847658867
-51.2500000000004,-79.2481847658867
-50.7499999999998,-79.2481847658867
-50.2499999999999,-79.2481847658867
-43.2500000000002,-79.2481847658867
-42.7500000000002,-79.2481847658867
-30.2499999999994,-79.2481847658867
160.25,-79.2481847658867
-179.75,-78.7482763762699
-163.25,-78.7482763762699
-162.75,-78.7482763762699
-162.25,-78.7482763762699
-161.75,-78.7482763762699
-161.250000000001,-78.7482763762699
-155.75,-78.7482763762699
-155.25,-78.7482763762699
-154.75,-78.7482763762699
-83.7500000000004,-78.7482763762699
-83.2499999999999,-78.7482763762699
-82.7500000000005,-78.7482763762699
-82.2500000000002,-78.7482763762699
-81.7499999999992,-78.7482763762699
-81.2500000000005,-78.7482763762699
-69.7499999999994,-78.7482763762699
-69.2500000000009,-78.7482763762699
-68.7500000000003,-78.7482763762699
-68.2499999999994,-78.7482763762699
-53.2499999999999,-78.7482763762699
-52.7500000000003,-78.7482763762699
-52.2499999999998,-78.7482763762699
-51.7499999999999,-78.7482763762699
-51.2500000000003,-78.7482763762699
-50.7499999999998,-78.7482763762699
-50.25,-78.7482763762699
-45.2500000000008,-78.7482763762699
-44.7499999999992,-78.7482763762699
-44.2500000000006,-78.7482763762699
-34.7500000000004,-78.7482763762699
161.250000000001,-78.7482763762699
161.75,-78.7482763762699
162.25,-78.7482763762699
162.75,-78.7482763762699
-179.75,-78.2483606252134
-157.25,-78.2483606252134
-156.75,-78.2483606252134
-156.25,-78.2483606252134
-155.75,-78.2483606252134
-155.25,-78.2483606252134
-154.75,-78.2483606252134
-154.25,-78.2483606252134
-83.7500000000004,-78.2483606252134
-83.2499999999999,-78.2483606252134
-82.7500000000006,-78.2483606252134
-82.2500000000002,-78.2483606252134
-67.75,-78.2483606252134
-67.2499999999999,-78.2483606252134
-66.75,-78.2483606252134
-66.2499999999999,-78.2483606252134
-51.7499999999995,-78.2483606252134
-51.2500000000003,-78.2483606252134
-50.75,-78.2483606252134
-50.25,-78.2483606252134
-49.7500000000001,-78.2483606252134
-49.2499999999998,-78.2483606252134
-48.7499999999996,-78.2483606252134
-44.7499999999995,-78.2483606252134
-35.7500000000005,-78.2483606252134
-35.2499999999994,-78.2483606252134
163.749999999999,-78.2483606252134
164.250000000001,-78.2483606252134
164.75,-78.2483606252134
165.25,-78.2483606252134
165.75,-78.2483606252134
-179.75,-77.7484384090144
-151.25,-77.7484384090145
-150.75,-77.7484384090144
-150.25,-77.7484384090145
-149.75,-77.7484384090145
-149.25,-77.7484384090145
-148.75,-77.7484384090145
-148.25,-77.7484384090144
-83.7500000000002,-77.7484384090145
-81.7499999999995,-77.7484384090145
-71.7499999999999,-77.7484384090145
-71.25,-77.7484384090144
-70.7500000000002,-77.7484384090144
-70.2499999999998,-77.7484384090145
-69.7499999999997,-77.7484384090145
-69.2500000000006,-77.7484384090145
-68.7499999999999,-77.7484384090145
-49.7499999999999,-77.7484384090144
-49.2500000000001,-77.7484384090144
-48.7499999999996,-77.7484384090144
-48.2500000000006,-77.7484384090145
-47.7500000000003,-77.7484384090145
-47.2499999999992,-77.7484384090144
-46.7500000000003,-77.7484384090144
-46.2499999999995,-77.7484384090144
-35.2499999999996,-77.7484384090144
-34.7500000000004,-77.7484384090145
-34.25,-77.7484384090144
163.749999999999,-77.7484384090144
164.250000000001,-77.7484384090145
-179.75,-77.24851048318
-157.25,-77.24851048318
-156.75,-77.24851048318
-156.25,-77.24851048318
-155.75,-77.24851048318
-155.250000000001,-77.24851048318
-154.75,-77.24851048318
-154.25,-77.24851048318
-153.75,-77.24851048318
-153.25,-77.24851048318
-152.75,-77.24851048318
-151.75,-77.24851048318
-151.25,-77.24851048318
-149.75,-77.24851048318
-147.25,-77.24851048318
-146.749999999999,-77.24851048318
-146.25,-77.24851048318
-145.75,-77.24851048318
-74.2500000000004,-77.24851048318
-73.7499999999999,-77.24851048318
-73.2499999999995,-77.24851048318
-72.7500000000004,-77.24851048318
-72.2499999999997,-77.24851048318
-71.75,-77.24851048318
-71.25,-77.24851048318
-70.7500000000002,-77.24851048318
-70.2499999999999,-77.24851048318
-69.7499999999998,-77.24851048318
-69.2500000000005,-77.24851048318
-68.7499999999999,-77.24851048318
-68.2500000000001,-77.24851048318
-67.7500000000001,-77.24851048318
-33.2500000000004,-77.24851048318
-32.7500000000002,-77.24851048318
-32.249999999999,-77.24851048318
-31.7499999999999,-77.24851048318
162.75,-77.24851048318
163.25,-77.24851048318
163.75,-77.24851048318
166.75,-77.24851048318
167.25,-77.24851048318
167.749999999999,-77.24851048318
168.25,-77.24851048318
168.75,-77.24851048318
169.25,-77.24851048318
-179.75,-76.7485774889949
-148.75,-76.7485774889949
-148.25,-76.7485774889949
-75.2500000000007,-76.7485774889949
-74.7499999999995,-76.7485774889949
-74.2500000000004,-76.7485774889949
-73.7499999999999,-76.7485774889949
-73.2499999999999,-76.7485774889949
-72.7500000000001,-76.7485774889949
-72.2499999999997,-76.7485774889949
-71.7499999999998,-76.7485774889949
-71.2500000000001,-76.7485774889949
-70.7500000000002,-76.7485774889949
-70.25,-76.7485774889949
-69.7499999999999,-76.7485774889949
-69.2500000000004,-76.7485774889949
-68.7500000000001,-76.7485774889949
-68.2499999999997,-76.7485774889949
-67.75,-76.7485774889949
-30.2499999999999,-76.7485774889949
-29.7500000000001,-76.7485774889949
-29.2499999999996,-76.7485774889949
162.25,-76.7485774889949
-179.75,-76.248639974293
-148.25,-76.248639974293
-146.25,-76.248639974293
-145.750000000001,-76.248639974293
-145.25,-76.248639974293
-69.7500000000002,-76.248639974293
-28.2500000000002,-76.248639974293
-27.7499999999997,-76.248639974293
-27.2500000000003,-76.248639974293
-26.7499999999998,-76.248639974293
-26.2500000000002,-76.248639974293
162.25,-76.248639974293
162.75,-76.248639974293
-179.75,-75.7486984098467
-145.75,-75.7486984098467
-145.25,-75.7486984098467
-144.75,-75.7486984098467
-144.25,-75.7486984098467
-143.75,-75.7486984098467
-143.25,-75.7486984098467
-142.750000000001,-75.7486984098467
-142.25,-75.7486984098467
-141.75,-75.7486984098467
-141.25,-75.7486984098467
-140.75,-75.7486984098467
-66.2499999999993,-75.7486984098467
-25.7500000000002,-75.7486984098467
-25.2499999999996,-75.7486984098467
-24.7500000000001,-75.7486984098467
-24.2499999999995,-75.7486984098467
-23.7500000000005,-75.7486984098467
-23.2500000000003,-75.7486984098467
-22.7499999999996,-75.7486984098467
-22.2500000000001,-75.7486984098467
-21.7500000000001,-75.7486984098467
-21.2499999999996,-75.7486984098467
-20.7499999999999,-75.7486984098467
-20.2500000000004,-75.7486984098467
-19.7500000000001,-75.7486984098467
-19.25,-75.7486984098467
162.25,-75.7486984098467
162.75,-75.7486984098467
-179.75,-75.2487532024435
-140.25,-75.2487532024435
-139.75,-75.2487532024435
-139.25,-75.2487532024435
-138.75,-75.2487532024435
-138.249999999999,-75.2487532024435
-137.750000000001,-75.2487532024435
-137.25,-75.2487532024435
-136.749999999999,-75.2487532024435
-136.25,-75.2487532024435
-111.25,-75.2487532024435
-110.75,-75.2487532024435
-110.25,-75.2487532024435
-109.749999999999,-75.2487532024435
-109.25,-75.2487532024435
-108.75,-75.2487532024435
-108.25,-75.2487532024435
-107.75,-75.2487532024435
-107.25,-75.2487532024435
-106.75,-75.2487532024435
-106.25,-75.2487532024435
-105.75,-75.2487532024435
-105.25,-75.2487532024435
-104.75,-75.2487532024435
-104.250000000001,-75.2487532024435
-103.75,-75.2487532024435
-103.249999999999,-75.2487532024435
-102.75,-75.2487532024435
-102.250000000001,-75.2487532024435
-101.75,-75.2487532024435
-101.25,-75.2487532024435
-100.75,-75.2487532024435
-100.249999999999,-75.2487532024435
-99.7500000000005,-75.2487532024435
-99.2500000000005,-75.2487532024435
-98.7499999999995,-75.2487532024435
-64.2500000000007,-75.2487532024435
-63.7499999999995,-75.2487532024435
-23.75,-75.2487532024435
-23.2500000000004,-75.2487532024435
-22.7499999999995,-75.2487532024435
-22.2500000000003,-75.2487532024435
-21.7500000000002,-75.2487532024435
-21.2499999999996,-75.2487532024435
-20.7499999999996,-75.2487532024435
-20.2500000000008,-75.2487532024435
-19.7499999999998,-75.2487532024435
-19.25,-75.2487532024435
-18.75,-75.2487532024435
-18.2499999999996,-75.2487532024435
160.75,-75.2487532024435
161.25,-75.2487532024435
161.75,-75.2487532024435
162.25,-75.2487532024435
162.75,-75.2487532024435
163.75,-75.2487532024435
164.25,-75.2487532024435
164.75,-75.2487532024435
-179.75,-74.7488047053642
-136.25,-74.7488047053643
-135.75,-74.7488047053642
-135.25,-74.7488047053642
-134.75,-74.7488047053642
-134.25,-74.7488047053642
-133.75,-74.7488047053642
-133.249999999999,-74.7488047053642
-132.75,-74.7488047053642
-132.25,-74.7488047053642
-131.75,-74.7488047053642
-131.25,-74.7488047053642
-130.75,-74.7488047053642
-130.25,-74.7488047053643
-129.75,-74.7488047053643
-129.25,-74.7488047053642
-128.75,-74.7488047053642
-128.25,-74.7488047053643
-127.75,-74.7488047053642
-127.25,-74.7488047053642
-126.75,-74.7488047053643
-126.25,-74.7488047053643
-125.75,-74.7488047053642
-125.249999999999,-74.7488047053643
-124.750000000001,-74.7488047053643
-124.249999999999,-74.7488047053643
-123.750000000001,-74.7488047053642
-123.25,-74.7488047053642
-122.75,-74.7488047053642
-122.25,-74.7488047053642
-121.750000000001,-74.7488047053642
-121.25,-74.7488047053642
-120.75,-74.7488047053643
-120.249999999999,-74.7488047053642
-119.75,-74.7488047053642
-119.250000000001,-74.7488047053642
-118.75,-74.7488047053642
-114.25,-74.7488047053642
-113.749999999999,-74.7488047053642
-113.25,-74.7488047053643
-112.75,-74.7488047053642
-112.250000000001,-74.7488047053642
-111.75,-74.7488047053642
-111.25,-74.7488047053642
-110.75,-74.7488047053642
-110.25,-74.7488047053642
-109.749999999999,-74.7488047053642
-109.250000000001,-74.7488047053643
-108.75,-74.7488047053643
-108.25,-74.7488047053643
-107.75,-74.7488047053643
-107.250000000001,-74.7488047053643
-106.749999999999,-74.7488047053643
-104.749999999999,-74.7488047053643
-104.250000000001,-74.7488047053642
-103.75,-74.7488047053642
-103.25,-74.7488047053642
-102.75,-74.7488047053643
-102.25,-74.7488047053643
-100.249999999999,-74.7488047053642
-99.750000000001,-74.7488047053643
-99.2500000000002,-74.7488047053643
-63.7499999999997,-74.7488047053643
-63.2499999999996,-74.7488047053643
-62.7500000000004,-74.7488047053642
-62.2500000000001,-74.7488047053642
-22.7499999999993,-74.7488047053642
-22.2500000000003,-74.7488047053642
-21.7500000000003,-74.7488047053642
-21.2499999999997,-74.7488047053642
-20.7499999999998,-74.7488047053643
-20.2500000000004,-74.7488047053643
-19.75,-74.7488047053642
-19.2500000000002,-74.7488047053643
-18.7499999999998,-74.7488047053643
-18.2499999999993,-74.7488047053642
-17.7500000000006,-74.7488047053642
162.749999999999,-74.7488047053642
-179.75,-74.2488532268876
-135.25,-74.2488532268876
-131.25,-74.2488532268876
-130.75,-74.2488532268876
-127.25,-74.2488532268876
-126.75,-74.2488532268875
-118.25,-74.2488532268876
-117.75,-74.2488532268876
-117.25,-74.2488532268876
-115.75,-74.2488532268876
-114.75,-74.2488532268876
-113.749999999999,-74.2488532268876
-113.25,-74.2488532268876
-112.75,-74.2488532268876
-110.75,-74.2488532268876
-110.25,-74.2488532268876
-109.749999999999,-74.2488532268876
-101.25,-74.2488532268876
-100.75,-74.2488532268876
-100.249999999999,-74.2488532268876
-62.25,-74.2488532268876
-61.7500000000003,-74.2488532268876
-61.2499999999997,-74.2488532268876
-60.7500000000001,-74.2488532268876
-21.2499999999992,-74.2488532268876
-20.7500000000004,-74.2488532268876
-20.2500000000001,-74.2488532268876
-19.7500000000001,-74.2488532268876
-19.25,-74.2488532268876
-18.7500000000002,-74.2488532268876
-18.2499999999989,-74.2488532268876
-17.7500000000006,-74.2488532268876
-17.2499999999996,-74.2488532268875
-16.7500000000009,-74.2488532268876
-16.2499999999999,-74.2488532268876
-15.75,-74.2488532268876
-15.25,-74.2488532268876
-14.7499999999997,-74.2488532268876
163.25,-74.2488532268876
163.75,-74.2488532268876
164.750000000001,-74.2488532268876
165.25,-74.2488532268876
-179.75,-73.7488990372153
-124.25,-73.7488990372153
-123.750000000001,-73.7488990372153
-123.249999999999,-73.7488990372153
-122.25,-73.7488990372153
-121.75,-73.7488990372153
-121.25,-73.7488990372153
-120.75,-73.7488990372153
-120.25,-73.7488990372153
-119.75,-73.7488990372153
-119.250000000001,-73.7488990372153
-116.25,-73.7488990372153
-114.25,-73.7488990372153
-113.75,-73.7488990372153
-100.249999999999,-73.7488990372153
-99.7500000000003,-73.7488990372153
-99.2500000000006,-73.7488990372153
-98.7499999999991,-73.7488990372153
-84.7499999999995,-73.7488990372153
-84.2499999999992,-73.7488990372153
-83.7500000000009,-73.7488990372153
-83.2499999999996,-73.7488990372153
-82.75,-73.7488990372153
-82.2500000000008,-73.7488990372153
-81.749999999999,-73.7488990372153
-81.2500000000011,-73.7488990372153
-78.7499999999999,-73.7488990372153
-78.2500000000001,-73.7488990372153
-77.7500000000001,-73.7488990372153
-77.2499999999996,-73.7488990372153
-76.7500000000002,-73.7488990372152
-76.2499999999998,-73.7488990372153
-75.7500000000002,-73.7488990372153
-75.2500000000002,-73.7488990372153
-74.7500000000002,-73.7488990372153
-74.2499999999998,-73.7488990372153
-73.75,-73.7488990372153
-73.2499999999994,-73.7488990372153
-61.7500000000007,-73.7488990372153
-61.2499999999996,-73.7488990372153
-60.7500000000003,-73.7488990372153
-19.2499999999994,-73.7488990372153
-18.7500000000003,-73.7488990372153
-18.2499999999996,-73.7488990372153
-17.7500000000002,-73.7488990372154
-17.2499999999997,-73.7488990372154
-16.7500000000005,-73.7488990372153
-16.2500000000002,-73.7488990372153
-15.7499999999999,-73.7488990372153
-15.25,-73.7488990372153
-14.7499999999997,-73.7488990372153
164.75,-73.7488990372153
165.25,-73.7488990372153
165.75,-73.7488990372153
166.25,-73.7488990372153
-179.75,-73.2489423741473
-126.25,-73.2489423741472
-125.750000000001,-73.2489423741473
-125.249999999999,-73.2489423741473
-124.75,-73.2489423741473
-99.7500000000006,-73.2489423741473
-99.25,-73.2489423741473
-98.7499999999996,-73.2489423741473
-98.2500000000008,-73.2489423741473
-97.7499999999994,-73.2489423741473
-97.2500000000008,-73.2489423741473
-96.749999999999,-73.2489423741473
-96.2500000000002,-73.2489423741473
-95.7500000000005,-73.2489423741473
-95.2500000000001,-73.2489423741473
-94.7499999999998,-73.2489423741473
-94.2499999999996,-73.2489423741473
-93.750000000001,-73.2489423741473
-93.2499999999988,-73.2489423741473
-92.750000000001,-73.2489423741472
-92.2499999999996,-73.2489423741473
-91.7499999999993,-73.2489423741473
-91.2500000000006,-73.2489423741473
-90.7500000000004,-73.2489423741473
-90.2499999999996,-73.2489423741473
-88.7499999999994,-73.2489423741473
-88.2500000000007,-73.2489423741473
-87.7500000000004,-73.2489423741473
-87.249999999999,-73.2489423741472
-86.7499999999999,-73.2489423741473
-86.2500000000001,-73.2489423741473
-85.7500000000005,-73.2489423741473
-85.2500000000001,-73.2489423741473
-84.7499999999994,-73.2489423741473
-80.7499999999997,-73.2489423741473
-80.2499999999997,-73.2489423741473
-79.7500000000011,-73.2489423741473
-79.25,-73.2489423741473
-78.7499999999991,-73.2489423741473
-74.75,-73.2489423741473
-74.2500000000001,-73.2489423741473
-72.7499999999999,-73.2489423741473
-72.2500000000002,-73.2489423741472
-71.7499999999996,-73.2489423741473
-71.2500000000003,-73.2489423741473
-70.7500000000004,-73.2489423741473
-70.2499999999994,-73.2489423741473
-69.7499999999994,-73.2489423741473
-69.2500000000013,-73.2489423741473
-68.7499999999998,-73.2489423741473
-68.25,-73.2489423741473
-62.2499999999996,-73.2489423741473
-61.7500000000003,-73.2489423741473
-61.2499999999997,-73.2489423741473
-60.7500000000006,-73.2489423741473
-17.75,-73.2489423741472
-17.25,-73.2489423741473
-16.7499999999996,-73.2489423741473
-16.250000000001,-73.2489423741473
-15.7499999999997,-73.2489423741473
-15.2500000000002,-73.2489423741473
-14.7499999999991,-73.2489423741473
-14.2500000000003,-73.2489423741473
66.2499999999994,-73.2489423741473
66.7500000000001,-73.2489423741472
67.2500000000006,-73.2489423741473
67.7499999999994,-73.2489423741473
164.750000000001,-73.2489423741473
